City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,susuman,62.7833,148.1667,7.240000000000009,88,100,1.23,RU,1691584050
334,zhangatas,43.5667,69.75,34.25,18,0,6.2,KZ,1691584050
335,cockburn town,21.4612,-71.1419,28.860000000000014,82,40,7.82,TC,1691584050
336,kapa'a,22.0752,-159.319,27.180000000000007,80,100,11.32,US,1691584050
337,puerto armuelles,8.2833,-82.8667,27.27000000000004,91,73,1.34,PA,1691584050
338,vilyuchinsk,52.9306,158.4028,15.150000000000034,72,66,4.01,RU,1691584051
339,sergeyevka,53.88,67.4158,28.25,29,100,4.97,KZ,1691584051
340,sao jose da coroa grande,-8.8978,-35.1478,25.840000000000032,67,45,5.19,BR,1691584051
341,makoua,0.0069,15.6333,29.610000000000014,59,65,1.92,CG,1691584051
342,tamanrasset,22.785,5.5228,35.950000000000045,14,40,1.54,DZ,1691584051
343,usogorsk,63.4106,48.6872,27.480000000000018,41,7,0.68,RU,1691584051
344,balkh,36.75,67.0,38.960000000000036,13,0,5.06,AF,1691584052
345,nar'yan-mar,67.6713,53.087,22.600000000000023,51,40,4.29,RU,1691584052
346,tolanaro,-25.0319,46.9987,23.04000000000002,78,40,8.23,MG,1691584052
347,lundazi,-12.2929,33.1782,26.600000000000023,22,1,3.44,ZM,1691584052
348,sabang,5.8933,95.3214,27.900000000000034,78,89,6.77,ID,1691584052
349,olinda,-8.0089,-34.8553,26.850000000000023,65,75,6.17,BR,1691584052
350,san patricio,28.017,-97.5169,28.920000000000016,86,7,6.33,US,1691584052
351,patong,7.8961,98.2966,31.120000000000005,65,47,4.34,TH,1691584053
352,rawala kot,33.8578,73.7604,26.860000000000014,53,8,1.83,PK,1691584053
353,midvagur,62.0511,-7.1939,9.460000000000036,81,100,8.75,FO,1691584053
354,solleftea,63.1667,17.2667,16.920000000000016,77,24,6.34,SE,1691584053
355,vanimo,-2.6741,141.3028,26.129999999999995,86,23,2.29,PG,1691584053
356,nova vicosa,-17.8919,-39.3719,23.950000000000045,77,9,4.08,BR,1691584053
357,harrison,30.4091,-89.0436,28.360000000000014,92,0,1.54,US,1691583923
358,el oro de hidalgo,19.8,-100.1333,8.82000000000005,89,14,1.85,MX,1691584053
359,alice springs,-23.7,133.8833,12.75,44,1,0.0,AU,1691584053
360,baiao,-2.7906,-49.6717,28.460000000000036,68,34,2.02,BR,1691584054
361,ribeira brava,32.65,-17.0667,27.620000000000005,74,6,1.87,PT,1691584054
362,pau brasil,-15.4642,-39.6511,23.77000000000004,68,54,2.48,BR,1691584054
363,srandakan,-7.9386,110.2506,23.129999999999995,83,57,5.39,ID,1691584054
364,ullal,12.8,74.85,29.53000000000003,74,75,4.12,IN,1691584054
365,la ronge,55.1001,-105.2842,8.140000000000043,100,20,0.0,CA,1691584020
366,amungan,15.3652,119.9582,27.720000000000027,83,64,1.25,PH,1691584054
367,bamboo flat,11.7,92.7167,27.99000000000001,82,93,6.19,IN,1691584054
368,bati,11.1833,40.0167,25.760000000000048,41,95,0.21,ET,1691584054
369,rio grande,-32.035,-52.0986,17.060000000000002,81,100,9.54,BR,1691584055
370,rudbar,30.15,62.6,42.150000000000034,7,0,10.6,AF,1691584055
371,severo-yeniseyskiy,60.3725,93.0408,16.74000000000001,61,64,2.75,RU,1691584055
372,fleury-les-aubrais,47.9333,1.9167,22.140000000000043,68,100,2.57,FR,1691584055
373,nevada,39.2502,-116.7512,13.650000000000034,39,5,1.29,US,1691584055
374,pisco,-13.7,-76.2167,15.57000000000005,88,75,0.0,PE,1691584055
375,kismayo,-0.3582,42.5454,26.840000000000032,69,30,7.54,SO,1691584055
376,nizao,18.25,-70.2,29.700000000000045,71,5,5.39,DO,1691584055
377,saldanha,-33.0117,17.9442,25.03000000000003,60,0,4.58,ZA,1691584055
378,nizhneudinsk,54.9076,99.0276,20.74000000000001,73,100,0.58,RU,1691584056
379,lianzhou,24.7811,112.3825,28.180000000000007,82,67,1.09,CN,1691584056
380,utete,-7.986,38.758,29.689999999999998,40,37,5.52,TZ,1691584056
381,pangody,65.85,74.4859,14.770000000000039,49,94,10.1,RU,1691584056
382,arteche,12.2645,125.4048,27.140000000000043,82,48,2.8,PH,1691584056
383,suwayr,30.1171,40.3893,40.52000000000004,11,0,5.34,SA,1691584056
384,atbasar,51.8,68.3333,20.410000000000025,69,100,4.98,KZ,1691584056
385,kone,-21.0595,164.8658,15.620000000000005,86,16,1.91,NC,1691584056
386,saint croix,17.7397,-64.7388,30.25,74,40,6.17,VI,1691584057
387,markovo,57.3206,107.0881,21.410000000000025,75,95,1.45,RU,1691584057
388,sao sebastiao do paraiso,-20.9169,-46.9914,19.230000000000018,65,66,6.87,BR,1691584057
389,kaga bandoro,6.9896,19.1874,24.83000000000004,81,100,2.55,CF,1691584057
390,polyarnyy,69.1989,33.4478,24.03000000000003,59,0,2.6,RU,1691584057
391,uspenskoye,44.8311,41.3927,35.89000000000004,29,0,3.65,RU,1691584057
392,chonchi,-42.6128,-73.8092,10.620000000000005,93,100,5.17,CL,1691584057
393,dimapur,25.9,93.7333,27.160000000000025,94,96,1.43,IN,1691584057
394,nabire,-3.3667,135.4833,25.120000000000005,86,47,2.26,ID,1691584058
395,dakhla,23.6848,-15.958,25.010000000000048,69,20,11.32,EH,1691584058
396,languyan,5.2618,120.0807,27.04000000000002,79,85,0.73,PH,1691584058
397,pacific grove,36.6177,-121.9166,15.57000000000005,92,100,2.06,US,1691584058
398,mogocha,53.7333,119.7667,17.430000000000007,62,10,2.05,RU,1691584058
399,paranaiba,-19.6772,-51.1908,24.660000000000025,40,8,4.03,BR,1691584058
400,lazaro cardenas,17.9583,-102.2,27.010000000000048,85,88,2.08,MX,1691584058
401,onega,63.9061,38.1404,25.49000000000001,48,5,3.25,RU,1691584058
402,mahdia,35.5047,11.0622,29.970000000000027,48,0,5.74,TN,1691584058
403,kingston,17.997,-76.7936,29.53000000000003,84,20,3.09,JM,1691583836
404,namibe,-15.1961,12.1522,21.660000000000025,68,10,4.42,AO,1691584059
405,yashkul',46.1711,45.3435,40.35000000000002,20,8,4.34,RU,1691584059
406,chistopol',55.3631,50.6424,29.82000000000005,30,0,4.38,RU,1691584059
407,el fasher,13.6279,25.3494,30.629999999999995,47,94,7.03,SD,1691584059
408,anshun,26.25,105.9333,21.24000000000001,93,50,2.49,CN,1691584059
409,salanso,12.1833,-4.0833,31.360000000000014,55,97,2.23,BF,1691584059
410,mount pleasant,32.7941,-79.8626,26.670000000000016,86,0,3.09,US,1691583780
411,pozarevac,44.6153,21.1825,27.28000000000003,39,43,1.35,RS,1691584059
412,lobujya,27.95,86.8167,5.8700000000000045,96,100,1.88,NP,1691584060
413,st. john's,47.5649,-52.7093,14.53000000000003,87,100,1.34,CA,1691583771
414,noshiro,40.2039,140.0242,28.0,82,77,1.88,JP,1691584060
415,morki,56.4303,48.9947,28.52000000000004,37,0,3.38,RU,1691584060
416,san antonio de pale,-1.4014,5.6325,23.710000000000036,77,100,4.9,GQ,1691584060
417,peterhead,57.5058,-1.7981,17.470000000000027,60,34,8.37,GB,1691584060
418,happy valley-goose bay,53.3168,-60.3315,14.170000000000016,94,75,1.03,CA,1691584060
419,konde,-4.95,39.75,27.460000000000036,61,21,5.61,TZ,1691584061
420,jatiroto,-7.8833,111.1167,22.480000000000018,72,44,1.11,ID,1691584061
421,nazarabad,35.9521,50.6075,35.450000000000045,16,5,3.25,IR,1691584061
422,zvishavane,-20.3267,30.0665,21.720000000000027,22,0,6.43,ZW,1691584061
423,crane,31.3974,-102.3501,25.850000000000023,47,37,6.98,US,1691584061
424,masterton,-40.9597,175.6575,2.4500000000000455,94,56,0.67,NZ,1691584062
425,kanye,-24.9667,25.3327,20.04000000000002,18,51,6.17,BW,1691584062
426,plastun,44.7561,136.2939,16.430000000000007,99,100,2.44,RU,1691584062
427,al wafrah,28.6392,47.9306,46.24000000000001,8,0,4.75,KW,1691583978
428,biltine,14.5333,20.9167,31.260000000000048,51,97,3.77,TD,1691584062
429,fort st. john,56.2499,-120.8529,12.939999999999998,94,75,3.6,CA,1691584062
430,portland,45.5234,-122.6762,17.960000000000036,82,75,2.06,US,1691583945
431,tralee,52.2704,-9.7026,23.140000000000043,64,20,5.14,IE,1691584062
432,porto-vecchio,41.591,9.2795,26.74000000000001,53,0,8.75,FR,1691584062
433,horta,38.5333,-28.6333,24.80000000000001,86,40,7.72,PT,1691584062
434,nova sintra,14.8667,-24.7167,22.720000000000027,72,85,5.81,CV,1691584063
435,sault ste. marie,46.5168,-84.3333,18.310000000000002,93,75,1.54,CA,1691583856
436,tutoia,-2.7619,-42.2744,28.430000000000007,66,58,6.36,BR,1691584063
437,maba,24.6841,113.5984,25.55000000000001,93,98,1.06,CN,1691584063
438,birobidzhan,48.8,132.95,18.680000000000007,63,87,2.81,RU,1691583856
439,dzhalagash,45.0833,64.6667,35.900000000000034,19,33,5.84,KZ,1691584063
440,cooma,-36.2333,149.1333,5.800000000000011,82,71,3.63,AU,1691584063
441,nuku'alofa,-21.1333,-175.2,21.189999999999998,100,75,4.63,TO,1691583832
442,punta arenas,-53.15,-70.9167,3.3000000000000114,91,100,4.09,CL,1691584063
443,grand falls-windsor,48.9332,-55.6649,11.950000000000045,93,98,1.79,CA,1691584064
444,lamu,-2.2717,40.902,27.120000000000005,71,47,6.71,KE,1691584064
445,taksimo,56.3444,114.8794,21.05000000000001,58,66,0.84,RU,1691584064
446,san andres,12.5847,-81.7006,28.010000000000048,83,20,3.6,CO,1691584064
447,port-vila,-17.7338,168.3219,18.78000000000003,94,100,1.03,VU,1691584064
448,ambon,-3.6954,128.1814,26.600000000000023,15,91,6.29,ID,1691584064
449,katabu,-4.9333,122.5167,24.510000000000048,79,80,3.57,ID,1691584064
450,wau,7.7029,27.9953,30.370000000000005,54,90,2.06,SS,1691584064
451,zeya,53.75,127.2667,18.920000000000016,74,97,1.24,RU,1691584064
452,meadow lakes,61.6247,-149.6011,14.480000000000018,89,100,0.45,US,1691584065
453,miguel ahumada,30.6167,-106.5167,26.150000000000034,42,43,3.19,MX,1691584065
454,vilhena,-12.7406,-60.1458,26.120000000000005,65,4,2.57,BR,1691584065
455,nantucket,41.2835,-70.0995,22.83000000000004,68,100,5.66,US,1691583920
456,shimoda,34.6667,138.95,26.720000000000027,91,100,4.09,JP,1691584065
457,chai buri,8.4622,99.0763,27.860000000000014,81,56,2.03,TH,1691584065
458,aioun,16.6614,-9.6149,39.33000000000004,16,94,7.54,MR,1691584065
459,noosa heads,-26.3833,153.15,15.189999999999998,70,7,4.5,AU,1691584065
460,hasaki,35.7333,140.8333,27.950000000000045,89,7,6.31,JP,1691584065
461,mahina,-17.5065,-149.489,21.870000000000005,88,40,0.0,PF,1691584066
462,cova figueira,14.8905,-24.2934,23.03000000000003,75,26,4.55,CV,1691584066
463,amble,55.3333,-1.5833,19.610000000000014,55,75,5.14,GB,1691584066
464,biaora,23.8667,76.9167,27.79000000000002,67,90,5.85,IN,1691584066
465,i-n-salah,27.1935,2.4607,43.660000000000025,8,0,11.23,DZ,1691584066
466,elliot lake,46.3834,-82.6331,14.840000000000032,75,14,1.45,CA,1691584066
467,tauranga,-37.6861,176.1667,8.810000000000002,92,12,2.09,NZ,1691584066
468,lepsy,46.235,78.9456,29.510000000000048,31,33,3.66,KZ,1691584066
469,anahuac,27.2333,-100.15,26.08000000000004,78,0,6.36,MX,1691584067
470,mersa matruh,31.3525,27.2453,29.939999999999998,52,0,6.1,EG,1691584067
471,freetown,8.484,-13.2299,26.840000000000032,83,75,2.57,SL,1691584067
472,ichhawar,23.0167,77.0167,29.05000000000001,74,99,4.65,IN,1691584067
473,ialibu,-6.2821,143.9935,13.160000000000025,100,100,0.91,PG,1691584067
474,flying fish cove,-10.4217,105.6791,24.82000000000005,83,40,6.69,CX,1691584067
475,new norfolk,-42.7826,147.0587,10.400000000000034,67,100,2.65,AU,1691584067
476,kuanda,56.3161,116.0806,21.860000000000014,56,62,2.2,RU,1691584067
477,laojunmiao,39.8333,97.7333,24.010000000000048,40,80,2.82,CN,1691584068
478,barra de santo antonio,-9.4047,-35.5072,26.600000000000023,68,29,5.31,BR,1691584068
479,colonia,50.9333,6.95,22.75,55,20,1.54,DE,1691583972
480,mindelo,16.8901,-24.9804,28.75,51,40,4.63,CV,1691584068
481,koryazhma,61.3143,47.1691,27.05000000000001,48,19,2.17,RU,1691584068
482,ancud,-41.8697,-73.8203,11.590000000000032,89,100,9.18,CL,1691584068
483,chibougamau,49.9168,-74.3659,12.79000000000002,88,0,3.09,CA,1691584068
484,tynda,55.1667,124.7167,16.58000000000004,80,99,1.18,RU,1691584068
485,el calafate,-50.3408,-72.2768,1.9600000000000364,90,100,1.9,AR,1691584068
486,port blair,11.6667,92.75,27.980000000000018,82,93,6.27,IN,1691584068
487,knyaze-volkonskoye,48.4642,135.4567,19.189999999999998,58,63,3.32,RU,1691584069
488,magdagachi,53.45,125.8,16.28000000000003,78,80,0.18,RU,1691584069
489,kimbe,-5.5502,150.1429,25.08000000000004,76,28,4.77,PG,1691584069
490,ola,59.5833,151.2833,10.080000000000041,75,52,1.4,RU,1691584069
491,selibaby,15.159,-12.1829,35.610000000000014,30,53,5.2,MR,1691584069
492,akonolinga,3.7667,12.25,24.78000000000003,83,87,1.78,CM,1691584069
493,charters towers,-20.1,146.2667,15.080000000000041,82,29,3.22,AU,1691584014
494,borba,-4.3878,-59.5939,29.03000000000003,54,7,1.34,BR,1691584069
495,xiazhuang,34.9161,118.6389,25.640000000000043,79,7,0.19,CN,1691584070
496,monte azul,-15.155,-42.8747,23.260000000000048,50,48,4.58,BR,1691583853
497,homer,59.6425,-151.5483,13.930000000000007,87,75,1.54,US,1691584030
498,tucuma,-0.1833,-50.05,27.930000000000007,77,41,3.99,BR,1691584070
499,san fernando,15.0286,120.6898,30.850000000000023,84,85,3.03,PH,1691584070
500,apostolove,47.66,33.7137,27.560000000000002,30,3,6.61,UA,1691584070
501,weno,7.4515,151.8468,26.970000000000027,89,100,2.06,FM,1691584070
502,maloye ganyushkino,46.6,49.2667,36.0,35,7,7.0,KZ,1691584070
503,zheleznogorsk-ilimskiy,56.5768,104.1217,19.29000000000002,91,100,1.49,RU,1691584070
504,ketchikan,55.3422,-131.6461,14.260000000000048,94,100,3.6,US,1691584070
505,mcgregor,26.5609,-81.9145,31.660000000000025,82,0,2.06,US,1691584071
506,coquimbo,-29.9533,-71.3436,12.850000000000023,87,75,1.54,CL,1691583796
507,ustka,54.5805,16.8619,18.689999999999998,64,100,8.78,PL,1691584071
508,mitu,1.1983,-70.1733,22.79000000000002,96,34,0.13,CO,1691584071
509,lompoc,34.6391,-120.4579,15.010000000000048,88,100,0.0,US,1691584071
510,port douglas,-16.4833,145.4667,20.730000000000018,84,99,6.55,AU,1691584071
511,lagdo,9.05,13.7333,25.230000000000018,78,100,1.56,CM,1691584071
512,trincomalee,8.5711,81.2335,27.760000000000048,81,100,4.12,LK,1691584071
513,plettenberg bay,-34.0527,23.3716,18.870000000000005,66,0,5.77,ZA,1691584071
514,yarmouth,41.7057,-70.2286,23.410000000000025,84,100,3.09,US,1691584072
515,tanabe,33.7333,135.3667,27.189999999999998,86,79,6.56,JP,1691584072
516,chukhloma,58.7525,42.6825,25.710000000000036,41,1,3.46,RU,1691584072
517,tete,-16.1564,33.5867,28.05000000000001,32,75,4.63,MZ,1691584072
518,kailua-kona,19.6406,-155.9956,25.980000000000018,74,40,1.54,US,1691584072
519,konstantinovka,49.6167,127.9833,18.03000000000003,93,100,2.29,RU,1691584072
520,aykhal,66.0,111.5,21.350000000000023,39,1,9.26,RU,1691584072
521,tshabong,-26.05,22.45,25.28000000000003,10,56,7.69,BW,1691584072
522,constantia,44.1833,28.65,28.379999999999995,52,0,5.77,RO,1691584072
523,griffith,41.5284,-87.4237,19.970000000000027,95,0,2.06,US,1691584073
524,palikir - national government center,6.9248,158.1611,27.58000000000004,75,99,4.17,FM,1691584073
525,chom thong,18.4174,98.6743,27.140000000000043,97,99,2.17,TH,1691584073
526,usulutan,13.35,-88.45,24.470000000000027,86,63,1.51,SV,1691584073
527,mount pearl,47.5166,-52.7813,14.07000000000005,87,100,1.03,CA,1691584073
528,juankoski,63.0667,28.35,21.810000000000002,47,87,1.83,FI,1691584073
529,the pas,53.8251,-101.2541,13.010000000000048,82,0,2.57,CA,1691584073
530,kurchatov,51.6601,35.6521,22.760000000000048,61,57,4.49,RU,1691584073
531,isla mujeres,21.2311,-86.731,25.090000000000032,82,35,2.48,MX,1691583901
532,kindu,-2.95,25.95,37.49000000000001,25,15,1.36,CD,1691584074
533,reggane,26.7158,0.1714,44.450000000000045,10,0,9.49,DZ,1691584074
534,rubiataba,-15.1644,-49.8033,26.49000000000001,23,2,3.48,BR,1691584074
535,ambovombe,-25.1667,46.0833,23.0,71,6,6.73,MG,1691584074
536,mocimboa,-11.3167,40.35,27.29000000000002,51,11,6.92,MZ,1691584074
537,outjo,-20.1167,16.15,27.760000000000048,17,59,8.43,NA,1691584074
538,sychevka,55.8252,34.2736,22.890000000000043,45,100,2.99,RU,1691584074
539,kavieng,-2.5744,150.7967,27.07000000000005,80,93,7.31,PG,1691584074
540,najran,17.4924,44.1277,39.360000000000014,8,55,6.94,SA,1691584075
541,bardai,11.65,7.2333,28.350000000000023,59,93,5.74,NG,1691584075
542,pionerskiy,54.9508,20.2275,18.910000000000025,52,47,5.94,RU,1691584075
543,inirida,3.8653,-67.9239,24.24000000000001,93,76,0.61,CO,1691584075
544,gorontalo,0.5412,123.0595,24.760000000000048,92,99,2.13,ID,1691584075
545,bikenibeu village,1.3673,173.1241,25.980000000000018,89,40,0.0,KI,1691584075
546,marsh harbour,26.5412,-77.0636,29.0,75,3,4.9,BS,1691584075
547,sao joao da barra,-21.6403,-41.0511,21.05000000000001,75,94,7.71,BR,1691584075
548,kamaishi,39.2667,141.8833,26.08000000000004,94,67,5.79,JP,1691584075
549,enriquillo,17.9,-71.2333,26.82000000000005,79,2,3.82,DO,1691584075
550,eilat,29.5581,34.9482,38.910000000000025,24,0,2.57,IL,1691584076
551,baglung,28.2719,83.5898,23.110000000000014,96,100,1.3,NP,1691584076
552,mondariz,42.2311,-8.4584,23.970000000000027,68,75,5.14,ES,1691584076
553,cannonvale,-20.2833,148.7,19.660000000000025,79,60,6.92,AU,1691584076
554,kaedi,16.1465,-13.5047,34.660000000000025,31,54,4.77,MR,1691584076
555,edgewater,28.9889,-80.9023,28.99000000000001,90,0,2.06,US,1691584076
556,deming,32.2687,-107.7586,18.939999999999998,63,0,3.09,US,1691584076
557,hargeysa,9.56,44.065,29.879999999999995,33,86,8.24,SO,1691584076
558,suntar,62.1444,117.6319,20.0,72,1,2.48,RU,1691584076
559,santa cruz,-17.8,-63.1667,23.700000000000045,53,0,6.17,BO,1691584019
560,jizan,17.3333,42.6667,38.52000000000004,26,45,7.29,SA,1691584077
561,portage la prairie,49.9728,-98.2926,13.050000000000011,86,75,3.09,CA,1691584077
562,orebro,59.2741,15.2066,12.740000000000009,94,75,5.14,SE,1691583999
563,padang,-0.9492,100.3543,29.03000000000003,87,47,0.94,ID,1691584077
564,kalabo,-14.97,22.6814,31.120000000000005,15,0,3.08,ZM,1691584077
565,kutum,14.2,24.6667,26.5,55,62,5.67,SD,1691584077
566,lata,40.1629,-8.3327,30.27000000000004,51,29,3.72,PT,1691584047
567,pierre,44.3683,-100.351,16.82000000000005,94,0,1.54,US,1691584077
